"File","NEF","TIFF","Date Created","Date Modified","File Size","Image Size","Date Shot","Time Zone and Date","Image Quality","Artist","Copyright","Image Comment","Device","Lens","Focal Length","Focus Mode","AF-Area Mode","VR","AF Fine Tune","Aperture","Shutter Speed","Exposure Mode","Exposure Comp.","Exposure Tuning","Metering","ISO Sensitivity","Flash Device","Flash Sync Mode","Flash Mode","White Balance","Color Space","High ISO NR","Long Exposure NR","Active D-Lighting","Image Authentication","Vignette Control","Auto Distortion Control","Picture Control","Base","Quick Adjust","Sharpening","Contrast","Brightness","Saturation","Hue","Filter Effects","Toning","Optimize Image","Color Mode","Tone Comp.","Hue Adjustment","Saturation","Sharpening","Latitude","Longitude","Altitude","Altitude Reference","Heading","UTC","Map Datum","Scene Mode","Keywords"
"rf5faf068t","http://193.205.194.113/RAISE/NEF/rf5faf068t.NEF","http://193.205.194.113/RAISE/TIFF/rf5faf068t.TIF","9/21/2014 0:26","5/13/2012 10:36","10.4 MB","L (4288 x 2848)","36:11.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/3200s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor"
"rca3105act","http://193.205.194.113/RAISE/NEF/rca3105act.NEF","http://193.205.194.113/RAISE/TIFF/rca3105act.TIF","9/21/2014 0:26","5/13/2012 10:38","9.35 MB","L (4288 x 2848)","38:27.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","105mm","AF-A","Auto","ON","","f/5.6","1/1600s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor"
"r27d117e6t","http://193.205.194.113/RAISE/NEF/r27d117e6t.NEF","http://193.205.194.113/RAISE/TIFF/r27d117e6t.TIF","9/21/2014 0:26","5/13/2012 10:39","10.6 MB","L (4288 x 2848)","39:38.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/3200s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor"
"r2261eff5t","http://193.205.194.113/RAISE/NEF/r2261eff5t.NEF","http://193.205.194.113/RAISE/TIFF/r2261eff5t.TIF","9/21/2014 0:26","5/13/2012 10:39","10.1 MB","L (4288 x 2848)","39:40.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor"
"r604df616t","http://193.205.194.113/RAISE/NEF/r604df616t.NEF","http://193.205.194.113/RAISE/TIFF/r604df616t.TIF","9/21/2014 0:26","5/13/2012 10:39","10.9 MB","L (4288 x 2848)","39:47.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","105mm","AF-A","Auto","ON","","f/5.6","1/640s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"re06cec40t","http://193.205.194.113/RAISE/NEF/re06cec40t.NEF","http://193.205.194.113/RAISE/TIFF/re06cec40t.TIF","9/21/2014 0:26","5/13/2012 10:41","10.6 MB","L (4288 x 2848)","40:59.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/800s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r0f98115dt","http://193.205.194.113/RAISE/NEF/r0f98115dt.NEF","http://193.205.194.113/RAISE/TIFF/r0f98115dt.TIF","9/21/2014 0:27","5/13/2012 10:41","10.5 MB","L (4288 x 2848)","41:20.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/1600s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","outdoor; people"
"ra3a2f1d1t","http://193.205.194.113/RAISE/NEF/ra3a2f1d1t.NEF","http://193.205.194.113/RAISE/TIFF/ra3a2f1d1t.TIF","9/21/2014 0:27","5/13/2012 10:41","10.3 MB","L (4288 x 2848)","41:25.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","21mm","AF-A","Auto","ON","","f/3.8","1/1250s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","outdoor; people"
"r0c9e4ff8t","http://193.205.194.113/RAISE/NEF/r0c9e4ff8t.NEF","http://193.205.194.113/RAISE/TIFF/r0c9e4ff8t.TIF","9/21/2014 0:27","5/13/2012 10:41","10.2 MB","L (4288 x 2848)","41:29.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","21mm","AF-A","Auto","ON","","f/3.8","1/800s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r5611e1d4t","http://193.205.194.113/RAISE/NEF/r5611e1d4t.NEF","http://193.205.194.113/RAISE/TIFF/r5611e1d4t.TIF","9/21/2014 0:27","5/13/2012 10:41","10.3 MB","L (4288 x 2848)","41:46.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/640s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r5890cc9dt","http://193.205.194.113/RAISE/NEF/r5890cc9dt.NEF","http://193.205.194.113/RAISE/TIFF/r5890cc9dt.TIF","9/21/2014 0:27","5/13/2012 10:42","10.3 MB","L (4288 x 2848)","42:04.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","21mm","AF-A","Auto","ON","","f/3.8","1/500s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r3b3c9f25t","http://193.205.194.113/RAISE/NEF/r3b3c9f25t.NEF","http://193.205.194.113/RAISE/TIFF/r3b3c9f25t.TIF","9/21/2014 0:27","5/13/2012 10:42","10.8 MB","L (4288 x 2848)","42:14.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","21mm","AF-A","Auto","ON","","f/3.8","1/320s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r6f656e37t","http://193.205.194.113/RAISE/NEF/r6f656e37t.NEF","http://193.205.194.113/RAISE/TIFF/r6f656e37t.TIF","9/21/2014 0:27","5/13/2012 10:42","9.46 MB","L (4288 x 2848)","42:19.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","105mm","AF-A","Auto","ON","","f/5.6","1/200s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","outdoor; people"
"r57b495e8t","http://193.205.194.113/RAISE/NEF/r57b495e8t.NEF","http://193.205.194.113/RAISE/TIFF/r57b495e8t.TIF","9/21/2014 0:27","5/13/2012 10:42","10.6 MB","L (4288 x 2848)","42:29.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","21mm","AF-A","Auto","ON","","f/3.8","1/640s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r67a87c54t","http://193.205.194.113/RAISE/NEF/r67a87c54t.NEF","http://193.205.194.113/RAISE/TIFF/r67a87c54t.TIF","9/21/2014 0:28","5/13/2012 10:42","10.2 MB","L (4288 x 2848)","42:34.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","21mm","AF-A","Auto","ON","","f/3.8","1/320s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","outdoor; people"
"r8b1c0cb8t","http://193.205.194.113/RAISE/NEF/r8b1c0cb8t.NEF","http://193.205.194.113/RAISE/TIFF/r8b1c0cb8t.TIF","9/21/2014 0:28","5/13/2012 10:42","10.5 MB","L (4288 x 2848)","42:40.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/640s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r08d9a0cet","http://193.205.194.113/RAISE/NEF/r08d9a0cet.NEF","http://193.205.194.113/RAISE/TIFF/r08d9a0cet.TIF","9/21/2014 0:28","5/13/2012 10:42","10.4 MB","L (4288 x 2848)","42:42.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/800s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r520942f0t","http://193.205.194.113/RAISE/NEF/r520942f0t.NEF","http://193.205.194.113/RAISE/TIFF/r520942f0t.TIF","9/21/2014 0:28","5/13/2012 10:43","9.85 MB","L (4288 x 2848)","43:01.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","98mm","AF-A","Auto","ON","","f/5.6","1/200s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","outdoor; people"
"rd2a6d63dt","http://193.205.194.113/RAISE/NEF/rd2a6d63dt.NEF","http://193.205.194.113/RAISE/TIFF/rd2a6d63dt.TIF","9/21/2014 0:28","5/13/2012 10:43","10.6 MB","L (4288 x 2848)","43:03.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/500s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"rf6452600t","http://193.205.194.113/RAISE/NEF/rf6452600t.NEF","http://193.205.194.113/RAISE/TIFF/rf6452600t.TIF","9/21/2014 0:28","5/13/2012 10:43","10.1 MB","L (4288 x 2848)","43:08.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","66mm","AF-A","Auto","ON","","f/5.3","1/400s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","outdoor; people"
"rbb252902t","http://193.205.194.113/RAISE/NEF/rbb252902t.NEF","http://193.205.194.113/RAISE/TIFF/rbb252902t.TIF","9/21/2014 0:28","5/13/2012 10:43","10.4 MB","L (4288 x 2848)","43:16.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","34mm","AF-A","Auto","ON","","f/4.2","1/640s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"rc6ddee1et","http://193.205.194.113/RAISE/NEF/rc6ddee1et.NEF","http://193.205.194.113/RAISE/TIFF/rc6ddee1et.TIF","9/21/2014 0:28","5/13/2012 10:43","9.74 MB","L (4288 x 2848)","43:27.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/2500s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"rc4460b97t","http://193.205.194.113/RAISE/NEF/rc4460b97t.NEF","http://193.205.194.113/RAISE/TIFF/rc4460b97t.TIF","9/21/2014 0:28","5/13/2012 10:43","10.0 MB","L (4288 x 2848)","43:33.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/2000s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor"
"r0207a52ct","http://193.205.194.113/RAISE/NEF/r0207a52ct.NEF","http://193.205.194.113/RAISE/TIFF/r0207a52ct.TIF","9/21/2014 0:29","5/13/2012 10:46","10.5 MB","L (4288 x 2848)","46:00.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/1000s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r67b7661at","http://193.205.194.113/RAISE/NEF/r67b7661at.NEF","http://193.205.194.113/RAISE/TIFF/r67b7661at.TIF","9/21/2014 0:29","5/13/2012 10:46","10.4 MB","L (4288 x 2848)","46:21.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/1000s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"rbd60f5c1t","http://193.205.194.113/RAISE/NEF/rbd60f5c1t.NEF","http://193.205.194.113/RAISE/TIFF/rbd60f5c1t.TIF","9/21/2014 0:29","5/13/2012 10:46","10.2 MB","L (4288 x 2848)","46:52.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","105mm","AF-A","Auto","ON","","f/5.6","1/500s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"ra15ff34ct","http://193.205.194.113/RAISE/NEF/ra15ff34ct.NEF","http://193.205.194.113/RAISE/TIFF/ra15ff34ct.TIF","9/21/2014 0:29","5/13/2012 10:46","9.95 MB","L (4288 x 2848)","46:56.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","92mm","AF-A","Auto","ON","","f/5.6","1/640s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"rad87ad6ft","http://193.205.194.113/RAISE/NEF/rad87ad6ft.NEF","http://193.205.194.113/RAISE/TIFF/rad87ad6ft.TIF","9/21/2014 0:29","5/13/2012 10:48","10.0 MB","L (4288 x 2848)","48:07.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","85mm","AF-A","Auto","ON","","f/5.6","1/1000s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor"
"ra06210a4t","http://193.205.194.113/RAISE/NEF/ra06210a4t.NEF","http://193.205.194.113/RAISE/TIFF/ra06210a4t.TIF","9/21/2014 0:29","5/13/2012 10:48","9.83 MB","L (4288 x 2848)","48:57.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","22mm","AF-A","Auto","ON","","f/3.8","1/2000s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor"
"r5deefdd3t","http://193.205.194.113/RAISE/NEF/r5deefdd3t.NEF","http://193.205.194.113/RAISE/TIFF/r5deefdd3t.TIF","9/21/2014 0:29","5/13/2012 10:49","9.45 MB","L (4288 x 2848)","49:27.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","32mm","AF-A","Auto","ON","","f/4.2","1/1600s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor"
"re3bda4fdt","http://193.205.194.113/RAISE/NEF/re3bda4fdt.NEF","http://193.205.194.113/RAISE/TIFF/re3bda4fdt.TIF","9/21/2014 0:29","5/13/2012 10:50","10.4 MB","L (4288 x 2848)","50:19.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r1e8acc5ct","http://193.205.194.113/RAISE/NEF/r1e8acc5ct.NEF","http://193.205.194.113/RAISE/TIFF/r1e8acc5ct.TIF","9/21/2014 0:29","5/13/2012 10:50","10.5 MB","L (4288 x 2848)","50:34.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/2500s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r077507cat","http://193.205.194.113/RAISE/NEF/r077507cat.NEF","http://193.205.194.113/RAISE/TIFF/r077507cat.TIF","9/21/2014 0:29","5/13/2012 10:51","10.6 MB","L (4288 x 2848)","51:03.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/1000s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r0b591bc3t","http://193.205.194.113/RAISE/NEF/r0b591bc3t.NEF","http://193.205.194.113/RAISE/TIFF/r0b591bc3t.TIF","9/21/2014 0:29","5/13/2012 10:51","10.7 MB","L (4288 x 2848)","51:05.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/1000s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r6bb43df6t","http://193.205.194.113/RAISE/NEF/r6bb43df6t.NEF","http://193.205.194.113/RAISE/TIFF/r6bb43df6t.TIF","9/21/2014 0:29","5/13/2012 10:53","10.4 MB","L (4288 x 2848)","53:10.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/2500s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"rff472c37t","http://193.205.194.113/RAISE/NEF/rff472c37t.NEF","http://193.205.194.113/RAISE/TIFF/rff472c37t.TIF","9/21/2014 0:30","5/13/2012 10:53","10.5 MB","L (4288 x 2848)","53:12.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/2000s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","buildings; outdoor; people"
